database,id,speaker,emotion,transcription,sentence_path,duration
EmoV-DB,disgusted_29-56_0046,sam,disgusted,"The girl faced him, her eyes shining with sudden fear.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_29-56_0046.wav,6.1662585034013615
EmoV-DB,disgusted_281-308_0282,sam,disgusted,If you mean to insinuate -- Brentwood began hotly.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_281-308_0282.wav,7.260272108843537
EmoV-DB,disgusted_393-420_0407,sam,disgusted,"Mercedes screamed, cried, laughed, and manifested the chaotic abandonment of hysteria.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_393-420_0407.wav,11.450385487528346
EmoV-DB,disgusted_1-28_0002,sam,disgusted,"Not at this particular case, Tom, apologized Whittemore.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_1-28_0002.wav,6.313378684807256
EmoV-DB,disgusted_57-84_0074,sam,disgusted,"And now, down there, Eileen was waiting for him.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_57-84_0074.wav,7.584081632653061
EmoV-DB,disgusted_29-56_0049,sam,disgusted,Gregson was asleep when he re-entered the cabin.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_29-56_0049.wav,5.695600907029479
EmoV-DB,disgusted_57-84_0071,sam,disgusted,What was the object of your little sensation.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_57-84_0071.wav,6.208571428571428
EmoV-DB,disgusted_253-280_0266,sam,disgusted,"They handled two men already, both grub-thieves.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_253-280_0266.wav,8.951972789115649
EmoV-DB,disgusted_477-504_0498,sam,disgusted,The lines were now very taut.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_477-504_0498.wav,4.913968253968254
EmoV-DB,disgusted_367-392_0379,sam,disgusted,"How old are you, daddy.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_367-392_0379.wav,5.986213151927438
EmoV-DB,disgusted_197-224_0223,sam,disgusted,"My, I'm almost homesick for it already.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_197-224_0223.wav,4.673333333333333
EmoV-DB,disgusted_477-504_0497,sam,disgusted,King took every advantage he knew.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_477-504_0497.wav,4.038911564625851
EmoV-DB,disgusted_29-56_0056,sam,disgusted,Pearce's little eyes were fixed on him shrewdly.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_29-56_0056.wav,6.175419501133788
EmoV-DB,disgusted_477-504_0503,sam,disgusted,His beady black eyes saw bargains where other men saw bankruptcy.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_477-504_0503.wav,7.940272108843538
EmoV-DB,disgusted_393-420_0410,sam,disgusted,So we have to fit the boat throughout with oil lamps as well.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_393-420_0410.wav,6.138276643990929
EmoV-DB,disgusted_141-168_0163,sam,disgusted,Philip made no effort to follow.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_141-168_0163.wav,4.46
EmoV-DB,disgusted_85-112_0086,sam,disgusted,Death had come with terrible suddenness.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_85-112_0086.wav,3.91859410430839
EmoV-DB,disgusted_29-56_0041,sam,disgusted,Meanwhile I'll go out to breathe a spell.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_29-56_0041.wav,5.758594104308388
EmoV-DB,disgusted_169_196_0174,sam,disgusted,They were the presage of storm.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_169_196_0174.wav,5.473514739229026
EmoV-DB,disgusted_449-476_0463,sam,disgusted,"They are his tongue, by which he makes his knowledge articulate.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_449-476_0463.wav,9.161224489795918
EmoV-DB,disgusted_225-252_0233,sam,disgusted,I never allow what can't be changed to annoy me.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_225-252_0233.wav,7.791972789115647
EmoV-DB,disgusted_113-140_0126,sam,disgusted,Each day she became a more vital part of him.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_113-140_0126.wav,4.6204535147392285
EmoV-DB,disgusted_449-476_0461,sam,disgusted,"Ah, we were very close together in that moment.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_449-476_0461.wav,5.5357823129251695
EmoV-DB,disgusted_393-420_0400,sam,disgusted,Manuel had one besetting sin.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_393-420_0400.wav,6.023038548752835
EmoV-DB,disgusted_169_196_0169,sam,disgusted,Suddenly Jeanne stopped for an instant.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_169_196_0169.wav,5.5357823129251695
EmoV-DB,disgusted_281-308_0302,sam,disgusted,"It is very plausible to such people, a most convincing hypothesis.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_281-308_0302.wav,8.799818594104309
EmoV-DB,disgusted_336-364_0351,sam,disgusted,It was more like sugar.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_336-364_0351.wav,4.74671201814059
EmoV-DB,disgusted_309-336_0321,sam,disgusted,The log on which Lop-Ear was lying got adrift.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_309-336_0321.wav,6.351201814058957
EmoV-DB,disgusted_253-280_0265,sam,disgusted,The discovery seemed to have been made on the spur of the moment.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_253-280_0265.wav,8.388253968253968
EmoV-DB,disgusted_141-168_0153,sam,disgusted,MacDougall tapped his forehead suspiciously with a stubby forefinger.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_141-168_0153.wav,7.557278911564626
EmoV-DB,disgusted_253-280_0267,sam,disgusted,"Eli Harding asked, as Shunk started to follow.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_253-280_0267.wav,6.387392290249433
EmoV-DB,disgusted_29-56_0047,sam,disgusted,Close beside him gleamed the white fangs of the wolf-dog.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_29-56_0047.wav,7.1355102040816325
EmoV-DB,disgusted_281-308_0289,sam,disgusted,"They are not regular oyster pirates, Nicholas continued.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_281-308_0289.wav,7.91265306122449
EmoV-DB,disgusted_141-168_0165,sam,disgusted,They are to attack your camp tomorrow night.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_141-168_0165.wav,5.079455782312925
EmoV-DB,disgusted_336-364_0355,sam,disgusted,A burst of laughter was his reward.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_336-364_0355.wav,6.745260770975058
EmoV-DB,disgusted_57-84_0080,sam,disgusted,What if Jeanne failed him.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_57-84_0080.wav,3.6078911564625846
EmoV-DB,disgusted_253-280_0279,sam,disgusted,She said with chattering teeth.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_253-280_0279.wav,4.059637188208617
EmoV-DB,disgusted_57-84_0062,sam,disgusted,The men stared into each other's face.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_57-84_0062.wav,5.038140589569161
EmoV-DB,disgusted_113-140_0118,sam,disgusted,Pierre obeys me when we are together.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_113-140_0118.wav,4.918820861678005
EmoV-DB,disgusted_477-504_0480,sam,disgusted,Tom Spink has a harpoon.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_477-504_0480.wav,5.0974603174603175
EmoV-DB,disgusted_393-420_0399,sam,disgusted,And here's another idea.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_393-420_0399.wav,3.9923356009070297
EmoV-DB,disgusted_169_196_0175,sam,disgusted,Down there the earth was already swelling with life.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_169_196_0175.wav,8.118458049886621
EmoV-DB,disgusted_421-448_0435,sam,disgusted,What do you mean by this outrageous conduct.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_421-448_0435.wav,5.6165079365079364
EmoV-DB,disgusted_225-252_0235,sam,disgusted,His voice was passionately rebellious.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_225-252_0235.wav,5.61750566893424
EmoV-DB,disgusted_57-84_0068,sam,disgusted,In a flash Philip followed its direction.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_57-84_0068.wav,6.033333333333332
EmoV-DB,disgusted_29-56_0054,sam,disgusted,There was nothing on the rock.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_29-56_0054.wav,4.167392290249433
EmoV-DB,disgusted_367-392_0374,sam,disgusted,"But life's worth more than cash, she argued.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_367-392_0374.wav,5.789160997732426
EmoV-DB,disgusted_421-448_0439,sam,disgusted,"At sea, Wednesday, March 18, 1908.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_421-448_0439.wav,7.683038548752832
EmoV-DB,disgusted_29-56_0053,sam,disgusted,Suddenly his fingers closed tightly over the handkerchief.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_29-56_0053.wav,6.406530612244897
EmoV-DB,disgusted_225-252_0248,sam,disgusted,I had been sad too long already.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_225-252_0248.wav,6.02798185941043
EmoV-DB,disgusted_29-56_0039,sam,disgusted,The ship should be in within a week or ten days.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_29-56_0039.wav,6.83437641723356
EmoV-DB,disgusted_421-448_0442,sam,disgusted,You live on an income which your father earned.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_421-448_0442.wav,5.908888888888887
EmoV-DB,disgusted_169_196_0172,sam,disgusted,Gregson had left the outer door slightly ajar.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_169_196_0172.wav,6.687845804988662
EmoV-DB,disgusted_421-448_0441,sam,disgusted,Violent life and athletic sports had never appealed to me.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_421-448_0441.wav,8.217414965986395
EmoV-DB,disgusted_85-112_0085,sam,disgusted,A trickle of fresh blood ran over his face.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_85-112_0085.wav,4.353968253968254
EmoV-DB,disgusted_449-476_0476,sam,disgusted,At this moment I felt a stir at my shoulder.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_449-476_0476.wav,5.233696145124717
EmoV-DB,disgusted_477-504_0494,sam,disgusted,O'Brien took off his coat and bared his right arm.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_477-504_0494.wav,5.944263038548753
EmoV-DB,disgusted_421-448_0436,sam,disgusted,But Martin smiled a superior smile.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_421-448_0436.wav,5.8683900226757375
EmoV-DB,disgusted_253-280_0261,sam,disgusted,I have been doubly baptized.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_253-280_0261.wav,6.7003174603174624
EmoV-DB,disgusted_336-364_0344,sam,disgusted,He seemed to fill it with his tremendous vitality.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_336-364_0344.wav,5.190204081632653
EmoV-DB,disgusted_85-112_0087,sam,disgusted,"Philip bent lower, and stared into the face of the dead man.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_85-112_0087.wav,5.908979591836735
EmoV-DB,disgusted_113-140_0113,sam,disgusted,I suppose you picked that lingo up among the Indians.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_113-140_0113.wav,6.641723356009071
EmoV-DB,disgusted_449-476_0469,sam,disgusted,The eastern heavens were equally spectacular.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_449-476_0469.wav,5.429206349206349
EmoV-DB,disgusted_477-504_0488,sam,disgusted,Their love burned with increasing brightness.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_477-504_0488.wav,6.791156462585034
EmoV-DB,disgusted_57-84_0078,sam,disgusted,"Then, and at supper, he tried to fathom her.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_57-84_0078.wav,6.0220408163265295
EmoV-DB,disgusted_393-420_0412,sam,disgusted,There is another virtue in these bulkheads.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_393-420_0412.wav,6.098276643990929
EmoV-DB,disgusted_421-448_0438,sam,disgusted,"At sea, Monday, March 16, 1908.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_421-448_0438.wav,8.553287981859409
EmoV-DB,disgusted_281-308_0299,sam,disgusted,I tell you I am disgusted with this adventure tomfoolery and rot.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_281-308_0299.wav,7.589160997732426
EmoV-DB,disgusted_29-56_0040,sam,disgusted,I suppose you wonder why she is coming up here.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_29-56_0040.wav,5.805714285714287
EmoV-DB,disgusted_281-308_0287,sam,disgusted,Keep an eye on him.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_281-308_0287.wav,4.315827664399094
EmoV-DB,disgusted_113-140_0130,sam,disgusted,"She was his now, forever.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_113-140_0130.wav,3.7485714285714287
EmoV-DB,disgusted_336-364_0352,sam,disgusted,"I'm sure going along with you all, Elijah.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_336-364_0352.wav,5.071020408163267
EmoV-DB,disgusted_309-336_0336,sam,disgusted,So unexpected was my charge that I knocked him off his feet.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_309-336_0336.wav,6.2903854875283445
EmoV-DB,disgusted_449-476_0474,sam,disgusted,I sailed third mate in the little Vampire before you were born.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_449-476_0474.wav,7.297278911564626
EmoV-DB,disgusted_367-392_0386,sam,disgusted,"I can't argue with you, and you know that.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_367-392_0386.wav,6.405668934240363
EmoV-DB,disgusted_336-364_0338,sam,disgusted,The fighting had now become intermittent.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_336-364_0338.wav,5.870884353741497
EmoV-DB,disgusted_393-420_0405,sam,disgusted,It seemed the ordained order of things that dogs should work.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_393-420_0405.wav,6.810884353741495
EmoV-DB,disgusted_113-140_0132,sam,disgusted,A cry of joy burst from Philip's lips.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_113-140_0132.wav,5.2136507936507925
EmoV-DB,disgusted_169_196_0192,sam,disgusted,He did not rush in.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_169_196_0192.wav,3.9422222222222216
EmoV-DB,disgusted_57-84_0076,sam,disgusted,The gray eyes faltered; the flush deepened.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_57-84_0076.wav,6.0874376417233576
EmoV-DB,disgusted_309-336_0324,sam,disgusted,It was not Red-Eye's way to forego revenge so easily.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_309-336_0324.wav,6.870158730158732
EmoV-DB,disgusted_449-476_0475,sam,disgusted,"His outstretched arm dropped to his side, and he paused.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_449-476_0475.wav,7.04907029478458
EmoV-DB,disgusted_367-392_0387,sam,disgusted,"Bob, growing disgusted, turned back suddenly and attempted to pass Mab.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_367-392_0387.wav,10.823356009070297
EmoV-DB,disgusted_57-84_0057,sam,disgusted,"I have no idea, replied Philip.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_57-84_0057.wav,5.660136054421767
EmoV-DB,disgusted_29-56_0034,sam,disgusted,Men of Selden's stamp don't stop at women and children.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_29-56_0034.wav,5.359501133786846
EmoV-DB,disgusted_141-168_0164,sam,disgusted,"He came first a year ago, and revealed himself to Jeanne.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_141-168_0164.wav,6.1905668934240365
EmoV-DB,disgusted_225-252_0225,sam,disgusted,I was brought up the way most girls in Hawaii are brought up.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_225-252_0225.wav,6.185850340136055
EmoV-DB,disgusted_253-280_0260,sam,disgusted,"Nobody knew his history, they of the Junta least of all.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_253-280_0260.wav,6.876507936507938
EmoV-DB,disgusted_85-112_0094,sam,disgusted,He had barely entered this when he saw the glow of a fire.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_85-112_0094.wav,6.282222222222222
EmoV-DB,disgusted_336-364_0360,sam,disgusted,But he no longer cared quite so much for that form of diversion.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_336-364_0360.wav,7.276916099773242
EmoV-DB,disgusted_225-252_0229,sam,disgusted,The last one I knew was an overseer.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_225-252_0229.wav,6.781632653061224
EmoV-DB,disgusted_281-308_0291,sam,disgusted,"The weeks had gone by, and no overt acts had been attempted.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_281-308_0291.wav,7.619637188208617
EmoV-DB,disgusted_281-308_0290,sam,disgusted,One by one the boys were captured.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/sam/disgusted/disgusted_281-308_0290.wav,6.080589569160996
